Week Number,Quarter Highlighter,Sales (Selected Month),Sales % Difference from Previous,MTD More or Less,YTD Sales (Selected),MTD Sales % Difference,What to show,Days left EoQ,Customer Name,Customer Segment,Customer State,Discount,MTD Profit % Difference,YTD Sales % Difference,MTD Profit (Previous),MTD Profit (Selected),MTD Sales (Previous),레코드 수,Order Date,Order ID,Order Priority,Order Quantity,Product Base Margin,Product Category,Product Container,Product Name,Product Sub-Category,Profit,Region,Row ID,Sales (Previous Month),Sales,Ship Date,Ship Mode,Shipping Cost,Unit Price,MTD Sales (Selected),YTD Sales (Previous),Zip Code
13,"This Q, previous year",,,Less,,,West,67,Michael Dominguez,Home Office,Colorado,0.04,,,,,,1,2015-06-24,14820,High,39,0.6,Technology,Medium Box,Bell Sonecor JB700 Caller ID,Telephones and Communication,-104.467,West,2072,,$279,2015-06-26,Express Air,5.03,7.99,,,81221
13,"This Q, previous year",,,Less,,,Central,67,Dean Braden,Corporate,Texas,0.03,,,,,,1,2015-06-25,44033,Critical,45,0.63,Furniture,Jumbo Box,Bevis 36 x 72 Conference Tables,Tables,-303.6,Central,6217,,"$5,812",2015-06-27,Delivery Truck,51.94,124.49,,,77037
13,"This Q, previous year",,,Less,,,Central,67,Craig Molinari,Small Business,Texas,0,,,,,,1,2015-06-25,10053,High,44,0.75,Furniture,Jumbo Box,"Iceberg OfficeWorks 42"" Round Tables",Tables,-196.07,Central,1386,,"$6,815",2015-06-27,Delivery Truck,39.25,150.98,,,88595
13,"This Q, previous year",,,Less,,,East,67,Darrin Sayre,Consumer,Connecticut,0.09,,,,,,1,2015-06-25,34662,Critical,35,0.65,Office Supplies,Jumbo Drum,"Sauder Facets Collection Locker/File Cabinet, Sky Alder Finish",Storage & Organization,95.060000000,East,4872,,"$12,742",2015-06-27,Delivery Truck,99,370.98,,,06817
13,"This Q, previous year",,,Less,,,Central,67,Craig Molinari,Small Business,Texas,0,,,,,,1,2015-06-25,10053,High,31,0.66,Technology,Small Pack,"Maxell 3.5"" DS/HD IBM-Formatted Diskettes, 10/Pack",Computer Peripherals,-109.86,Central,1387,,$163,2015-06-28,Regular Air,4.93,4.89,,,88595
13,"This Q, previous year",,,Less,,,West,67,Helen Andreada,Corporate,Colorado,0.07,,,,,,1,2015-06-25,18275,Low,25,0.37,Furniture,Small Pack,Electrix 20W Halogen Replacement Bulb for Zoom-In Desk Lamp,Office Furnishings,101.83,West,2515,,$323,2015-06-29,Regular Air,4.95,13.4,,,81653
13,"This Q, previous year",,,Less,,,East,67,Maria Bertelson,Corporate,New Jersey,0.07,,,,,,1,2015-06-26,22663,Low,35,0.78,Furniture,Jumbo Drum,Hon 2090 “Pillow Soft” Series Mid Back Swivel/Tilt Chairs,Chairs & Chairmats,-384.6,East,3159,,"$9,843",2015-06-26,Delivery Truck,57,280.98,,,07001
13,"This Q, previous year",,,Less,,,East,67,Tamara Willingham,Corporate,New Jersey,0.08,,,,,,1,2015-06-26,47879,Critical,19,0.4,Office Supplies,Wrap Bag,"Black Print Carbonless Snap-Off® Rapid Letter, 8 1/2"" x 7""",Paper,44.23,East,6726,,$173,2015-06-27,Regular Air,2.15,9.11,,,07514
13,"This Q, previous year",,,Less,,,West,67,Ed Braxton,Home Office,Arizona,0,,,,,,1,2015-06-26,59969,High,16,0.6,Office Supplies,Small Box,Hanging Personal Folder File,Storage & Organization,-87.11,West,8393,,$275,2015-06-27,Regular Air,11.25,15.7,,,86504
13,"This Q, previous year",,,Less,,,Central,67,Alan Haines,Consumer,Ohio,0.01,,,,,,1,2015-06-26,44036,High,40,0.55,Office Supplies,Wrap Bag,Newell 312,Pens & Art Supplies,61.97,Central,6218,,$250,2015-06-28,Express Air,1.2,5.84,,,45999
13,"This Q, previous year",,,Less,,,South,67,Maribeth Yedwab,Home Office,Virginia,0.08,,,,,,1,2015-06-26,54786,Not Specified,30,0.59,Office Supplies,Small Box,"Tenex Personal Project File with Scoop Front Design, Black",Storage & Organization,-20.58,South,7644,,$380,2015-06-28,Regular Air,4.51,13.48,,,20101
13,"This Q, previous year",,,Less,,,West,67,Ed Braxton,Home Office,Arizona,0.01,,,,,,1,2015-06-26,59969,High,42,0.37,Office Supplies,Small Box,#6 3/4 Gummed Flap White Envelopes,Envelopes,205.7,West,8394,,$438,2015-06-28,Regular Air,1.39,9.9,,,86504
13,"This Q, previous year",,,Less,,,East,67,Allen Rosenblatt,Small Business,Mass,0.06,,,,,,1,2015-06-26,51970,Not Specified,1,0.4,Technology,Jumbo Drum,Hewlett-Packard Deskjet 5550 Color Inkjet Printer,Office Machines,-394.79,East,7285,,$172,2015-06-28,Delivery Truck,56.14,115.99,,,02180
13,"This Q, previous year",,,Less,,,East,67,Maria Bertelson,Corporate,New Jersey,0.08,,,,,,1,2015-06-26,22663,Low,15,0.38,Technology,Jumbo Drum,"Hewlett-Packard cp1700 [D, PS] Series Color Inkjet Printers",Office Machines,1908.45,East,3160,,"$7,190",2015-07-01,Delivery Truck,28.14,500.98,,,07001
13,"This Q, previous year",,,Less,,,South,67,Giulietta Dortch,Consumer,Georgia,0.07,,,,,,1,2015-06-27,28485,High,12,0.56,Office Supplies,Wrap Bag,Newell 336,Pens & Art Supplies,0.58,South,3991,,$49,2015-06-27,Regular Air,0.94,4.28,,,39901
13,"This Q, previous year",,,Less,,,East,67,Mitch Gastineau,Small Business,New York,0.08,,,,,,1,2015-06-27,51269,Critical,20,0.51,Furniture,Small Box,"Seth Thomas 12"" Clock w/ Goldtone Case",Office Furnishings,-1.55,East,7188,,$430,2015-06-28,Regular Air,7.58,22.98,,,10501
13,"This Q, previous year",,,Less,,,West,67,Valerie Takahito,Consumer,Utah,0.08,,,,,,1,2015-06-27,292,High,43,0.37,Office Supplies,Small Box,#6 3/4 Gummed Flap White Envelopes,Envelopes,175.54,West,48,,$413,2015-06-28,Regular Air,1.39,9.9,,,84001
13,"This Q, previous year",,,Less,,,Central,67,Evan Bailliet,Corporate,Illinois,0.03,,,,,,1,2015-06-27,7783,Medium,3,0.36,Office Supplies,Small Box,GBC Standard Plastic Binding Systems Combs,Binders and Binder Accessories,-14.6165,Central,1055,,$31,2015-06-28,Regular Air,5.6,8.85,,,62924
13,"This Q, previous year",,,Less,,,East,67,Mitch Gastineau,Small Business,New York,0,,,,,,1,2015-06-27,51269,High,2,0.39,Office Supplies,Small Box,"Cardinal Slant-D® Ring Binder, Heavy Gauge Vinyl",Binders and Binder Accessories,-10.4305,East,7187,,$21,2015-06-28,Regular Air,2.99,8.69,,,10501
13,"This Q, previous year",,,Less,,,South,67,Andy Reiter,Corporate,Maryland,0.04,,,,,,1,2015-06-27,21382,Critical,21,0.56,Furniture,Jumbo Drum,"Global Leather and Oak Executive Chair, Black",Chairs & Chairmats,935.06,South,2953,,"$6,436",2015-06-29,Delivery Truck,64.73,300.98,,,20601
13,"This Q, previous year",,,Less,,,South,67,Andy Reiter,Corporate,Maryland,0.08,,,,,,1,2015-06-27,21382,Critical,11,0.51,Technology,Small Box,Logitech Cordless Access Keyboard,Computer Peripherals,-66.66,South,2954,,$312,2015-06-29,Regular Air,5.5,29.99,,,20601
13,"This Q, previous year",,,Less,,,South,67,Andy Reiter,Corporate,Maryland,0,,,,,,1,2015-06-27,21382,Critical,27,0.36,Office Supplies,Small Box,Xerox 1922,Paper,-113.32,South,2955,,$146,2015-06-30,Regular Air,7.44,4.98,,,20601
13,"This Q, previous year",,,Less,,,West,67,Michelle Tran,Consumer,Idaho,0.05,,,,,,1,2015-06-27,5382,Low,30,0.43,Furniture,Small Pack,Nu-Dell Float Frame 11 x 14 1/2,Office Furnishings,36.54,West,752,,$260,2015-07-04,Regular Air,4.19,8.98,,,83465
14,"This Q, previous year",,,Less,,,South,67,Peter Fuller,Corporate,Georgia,0.04,,,,,,1,2015-06-28,52068,Not Specified,31,0.37,Office Supplies,Small Box,"Wilson Jones 1"" Hanging DublLock® Ring Binders",Binders and Binder Accessories,-0.621000000,South,7301,,$163,2015-06-28,Regular Air,2.99,5.28,,,39901
14,"This Q, previous year",,,Less,,,South,67,Peter Fuller,Corporate,Georgia,0.01,,,,,,1,2015-06-28,52068,Not Specified,47,0.59,Technology,Jumbo Box,Panasonic KX-P3626 Dot Matrix Printer,Office Machines,7358.66,South,7300,,"$24,560",2015-06-28,Delivery Truck,16.63,517.48,,,39901
14,"This Q, previous year",,,Less,,,South,67,Peter Fuller,Corporate,Georgia,0.07,,,,,,1,2015-06-28,52068,Not Specified,21,0.61,Furniture,Jumbo Box,O'Sullivan 3-Shelf Heavy-Duty Bookcases,Bookcases,-412.36,South,7302,,"$1,218",2015-06-29,Delivery Truck,36.61,58.14,,,39901
14,"This Q, previous year",,,Less,,,East,67,Adam Hart,Corporate,Connecticut,0.07,,,,,,1,2015-06-28,22914,Critical,30,0.5,Office Supplies,Medium Box,Harmony HEPA Quiet Air Purifiers,Appliances,-71.05,East,3196,,$337,2015-06-29,Regular Air,6.96,11.7,,,06001
14,"This Q, previous year",,,Less,,,South,67,Peter Fuller,Corporate,Georgia,0.07,,,,,,1,2015-06-28,52068,Not Specified,17,0.6,Furniture,Jumbo Drum,"Global Stack Chair without Arms, Black",Chairs & Chairmats,-119.55,South,7303,,$442,2015-06-30,Delivery Truck,14.36,25.98,,,39901
14,"This Q, previous year",,,Less,,,Central,67,Arianne Irving,Corporate,Texas,0.06,,,,,,1,2015-06-28,6501,High,35,0.37,Office Supplies,Small Box,Xerox 215,Paper,-95.79,Central,904,,$237,2015-06-30,Regular Air,6.74,6.48,,,78702
14,"This Q, previous year",,,Less,,,Central,67,Arianne Irving,Corporate,Texas,0.09,,,,,,1,2015-06-28,6501,High,46,0.58,Technology,Small Box,Timeport L7089,Telephones and Communication,978.354,Central,905,,"$4,617",2015-06-30,Regular Air,7.69,125.99,,,78702
14,"This Q, previous year",,,Less,,,Central,67,Clay Cheatham,Small Business,Wisconsin,0.01,,,,,,1,2015-06-29,36357,Not Specified,38,0.38,Technology,Jumbo Drum,Canon PC940 Copier,Copiers and Fax,-370.04,Central,5103,,"$17,606",2015-06-30,Delivery Truck,49,449.99,,,53006
14,"This Q, previous year",,,Less,,,South,67,Quincy Jones,Small Business,Alabama,0.08,,,,,,1,2015-06-30,16807,Medium,48,0.38,Office Supplies,Small Box,Staples Colored Bar Computer Paper,Paper,632.13,South,2337,,"$1,586",2015-07-01,Regular Air,4.92,35.44,,,36276
14,"This Q, previous year",,,Less,,,East,67,Fred McMath,Small Business,Connecticut,0.03,,,,,,1,2015-06-30,13027,Critical,42,0.39,Office Supplies,Small Box,Strathmore Photo Mount Cards,Paper,-93.5,East,1815,,$291,2015-07-02,Regular Air,6.18,6.78,,,06703
14,"This Q, previous year",,,Less,,,South,67,Quincy Jones,Small Business,Alabama,0.09,,,,,,1,2015-06-30,16807,Medium,30,0.4,Office Supplies,Wrap Bag,"It's Hot Message Books with Stickers, 2 3/4"" x 5""",Paper,60.95,South,2338,,$216,2015-07-02,Regular Air,1.71,7.4,,,36276
1,Older,,,Less,,,Central,67,Muhammed Lee,Consumer,Texas,0.02,,,,,,1,2015-07-01,29090,Medium,36,0.58,Office Supplies,Small Box,Sterilite Officeware Hinged File Box,Storage & Organization,-108.2,Central,4080,,$380,2015-07-01,Regular Air,6.91,10.48,,,78602
1,Older,,,Less,,,Central,67,Muhammed Lee,Consumer,Texas,0.02,,,,,,1,2015-07-01,29090,Medium,24,0.39,Office Supplies,Small Box,Avery 491,Labels,28.42,Central,4081,,$99,2015-07-02,Regular Air,0.99,4.13,,,78602
1,Older,,,Less,,,West,67,Mike Vittorini,Small Business,Arizona,0,,,,,,1,2015-07-01,3685,Medium,29,0.56,Office Supplies,Wrap Bag,Newell 35,Pens & Art Supplies,-98.05,West,548,,$107,2015-07-02,Regular Air,5,3.28,,,85233
1,Older,,,Less,,,West,67,Pierre Wener,Home Office,California,0.09,,,,,,1,2015-07-01,23268,High,14,0.39,Office Supplies,Wrap Bag,"Telephone Message Books with Fax/Mobile Section, 4 1/4"" x 6""",Paper,-6.81,West,3247,,$51,2015-07-03,Express Air,2.2,3.6,,,96061
1,Older,,,Less,,,West,67,Michael Dominguez,Home Office,Colorado,0.05,,,,,,1,2015-07-01,29573,Critical,43,0.37,Office Supplies,Small Box,Xerox 1939,Paper,42.24,West,4173,,$792,2015-07-03,Regular Air,9.54,18.97,,,81221
1,Older,,,Less,,,West,67,Pierre Wener,Home Office,California,0.02,,,,,,1,2015-07-01,23268,High,5,0.37,Office Supplies,Small Box,Xerox 1937,Paper,41.41,West,3246,,$255,2015-07-03,Regular Air,5.79,48.04,,,96061
1,Older,,,Less,,,Central,67,Andrew Roberts,Home Office,Wisconsin,0.09,,,,,,1,2015-07-01,9632,Low,33,0.35,Office Supplies,Small Box,GBC VeloBinder Electric Binding Machine,Binders and Binder Accessories,1440.274,Central,1313,,"$3,633",2015-07-05,Regular Air,9.07,120.98,,,53235
1,Older,,,Less,,,Central,67,Linda Southworth,Consumer,Wisconsin,0.1,,,,,,1,2015-07-03,51044,Low,17,0.37,Office Supplies,Small Box,#6 3/4 Gummed Flap White Envelopes,Envelopes,50.19,Central,7153,,$156,2015-07-03,Regular Air,1.39,9.9,,,53001
1,Older,,,Less,,,Central,67,Michael Oakman,Small Business,Ohio,0.01,,,,,,1,2015-07-03,15491,Medium,5,0.59,Technology,Small Box,V70,Telephones and Communication,-648.648,Central,2159,,$901,2015-07-03,Regular Air,2.5,205.99,,,45999
1,Older,,,Less,,,Central,67,Julie Kriz,Corporate,Illinois,0.08,,,,,,1,2015-07-03,52837,Critical,32,0.71,Office Supplies,Small Box,Fellowes Staxonsteel® Drawer Files,Storage & Organization,519.55,Central,7406,,"$5,934",2015-07-05,Regular Air,19.99,193.17,,,62444
1,Older,,,Less,,,Central,67,Anthony Rawles,Small Business,Illinois,0.1,,,,,,1,2015-07-03,42753,Medium,45,0.59,Technology,Small Box,V66,Telephones and Communication,897.363,Central,6035,,"$4,073",2015-07-05,Regular Air,3,115.99,,,62999
1,Older,,,Less,,,Central,67,Linda Southworth,Consumer,Wisconsin,0.07,,,,,,1,2015-07-03,51044,Low,26,0.56,Furniture,Jumbo Drum,"Global Deluxe Stacking Chair, Gray",Chairs & Chairmats,120.01,Central,7154,,"$1,333",2015-07-07,Delivery Truck,14.19,50.98,,,53001
1,Older,,,Less,,,Central,67,Linda Southworth,Consumer,Wisconsin,0.01,,,,,,1,2015-07-03,51044,Low,19,0.49,Office Supplies,Wrap Bag,Avery Hi-Liter® Smear-Safe Highlighters,Pens & Art Supplies,35.45,Central,7155,,$117,2015-07-10,Regular Air,0.83,5.84,,,53001
1,Older,,,Less,,,Central,67,Dennis Pardue,Corporate,Ohio,0.01,,,,,,1,2015-07-04,8034,High,31,0.58,Office Supplies,Small Box,Staples Surge Protector 6 outlet,Appliances,11.38,Central,1093,,$354,2015-07-04,Regular Air,3.99,10.98,,,44197
1,Older,,,Less,,,South,67,Ivan Liston,Consumer,Maryland,0.08,,,,,,1,2015-07-04,11969,Not Specified,16,0.82,Office Supplies,Large Box,"Carina Mini System Audio Rack, Model AR050B",Storage & Organization,-553.06,South,1660,,"$1,685",2015-07-05,Regular Air,35,110.98,,,21230
1,Older,,,Less,,,West,67,Maureen Gastineau,Consumer,California,0.08,,,,,,1,2015-07-04,6886,High,46,0.55,Office Supplies,Small Box,"Hot File® 7-Pocket, Floor Stand",Storage & Organization,2385.3,West,954,,"$8,177",2015-07-05,Regular Air,19.99,178.47,,,93456
1,Older,,,Less,,,Central,67,Dennis Pardue,Corporate,Ohio,0.02,,,,,,1,2015-07-04,8034,High,13,0.56,Office Supplies,Small Pack,Berol Giant Pencil Sharpener,Pens & Art Supplies,-36.11,Central,1094,,$238,2015-07-05,Regular Air,8.99,16.99,,,44197
1,Older,,,Less,,,Central,67,Michael Oakman,Small Business,Ohio,0.01,,,,,,1,2015-07-04,33285,High,5,0.57,Office Supplies,Small Box,Recycled Eldon Regeneration Jumbo File,Storage & Organization,-23.29,Central,4679,,$67,2015-07-05,Regular Air,6.13,12.28,,,45999
1,Older,,,Less,,,South,67,Ivan Liston,Consumer,Maryland,0.03,,,,,,1,2015-07-04,11969,Not Specified,9,0.73,Furniture,Jumbo Box,Bush Advantage Collection® Round Conference Table,Tables,-523.62,South,1661,,"$1,662",2015-07-06,Delivery Truck,110.2,212.6,,,21230
1,Older,,,Less,,,South,67,Ivan Liston,Consumer,Maryland,0.1,,,,,,1,2015-07-04,11969,Not Specified,42,0.49,Furniture,Jumbo Drum,"SAFCO PlanMaster Heigh-Adjustable Drafting Table Base, 43w x 30d x 30-37h, Black",Tables,4264.82,South,1662,,"$11,461",2015-07-06,Delivery Truck,60,349.45,,,21230
1,Older,,,Less,,,Central,67,Dennis Pardue,Corporate,Ohio,0.08,,,,,,1,2015-07-04,8034,High,36,0.67,Furniture,Jumbo Box,Hon 61000 Series Interactive Training Tables,Tables,-1231.35,Central,1095,,"$1,606",2015-07-06,Delivery Truck,46.59,44.43,,,44197
1,Older,,,Less,,,Central,67,Aaron Smayling,Small Business,Ohio,0,,,,,,1,2015-07-04,33956,Low,13,0.42,Furniture,Wrap Bag,"Master Giant Foot® Doorstop, Safety Yellow",Office Furnishings,31.32,Central,4781,,$110,2015-07-06,Regular Air,4,7.59,,,43001
1,Older,,,Less,,,East,67,Jennifer Halladay,Home Office,Connecticut,0.1,,,,,,1,2015-07-04,50433,Critical,50,0.56,Technology,Jumbo Drum,Panasonic KX-P1150 Dot Matrix Printer,Office Machines,1081.65,East,7068,,"$6,629",2015-07-06,Delivery Truck,17.85,145.45,,,06439
2,Older,,,Less,,,East,67,Skye Norling,Home Office,New Jersey,0.07,,,,,,1,2015-07-05,6016,High,19,0.36,Office Supplies,Small Box,Personal Creations™ Ink Jet Cards and Labels,Paper,3.63,East,839,,$208,2015-07-05,Regular Air,5.43,11.48,,,07010
2,Older,,,Less,,,Central,67,Jack Lebron,Corporate,Michigan,0.07,,,,,,1,2015-07-05,19617,Low,3,0.58,Technology,Small Box,V 3600 Series,Telephones and Communication,-296.373,Central,2716,,$172,2015-07-05,Regular Air,8.99,65.99,,,49877
2,Older,,,Less,,,Central,67,Greg Tran,Home Office,Nebraska,0.04,,,,,,1,2015-07-05,29223,High,48,0.6,Furniture,Jumbo Drum,Global Troy™ Executive Leather Low-Back Tilter,Chairs & Chairmats,8022.94,Central,4108,,"$24,701",2015-07-07,Delivery Truck,26,500.98,,,68001
2,Older,,,Less,,,Central,67,Jack Lebron,Corporate,Michigan,0.03,,,,,,1,2015-07-05,19617,Low,38,0.38,Technology,Medium Box,TI 36X Solar Scientific Calculator,Office Machines,270.69,Central,2717,,$952,2015-07-07,Regular Air,6.3,23.99,,,49877
2,Older,,,Less,,,West,67,Shahid Shariari,Corporate,Arizona,0.02,,,,,,1,2015-07-05,38690,Low,28,0.38,Technology,Medium Box,TI 36X Solar Scientific Calculator,Office Machines,169.89,West,5449,,$698,2015-07-09,Regular Air,6.3,23.99,,,85301
2,Older,,,Less,,,East,67,Bill Donatelli,Small Business,New York,0,,,,,,1,2015-07-06,11428,Medium,16,0.4,Office Supplies,Small Box,Tyvek® Side-Opening Peel & Seel® Expanding Envelopes,Envelopes,474.66,East,1584,,"$1,555",2015-07-06,Regular Air,19.99,90.48,,,14925
2,Older,,,Less,,,South,67,Nora Pelletier,Home Office,North Carolina,0.08,,,,,,1,2015-07-06,40706,Medium,40,0.39,Office Supplies,Small Box,Avery 494,Labels,45.1,South,5734,,$111,2015-07-07,Express Air,0.5,2.61,,,27010
2,Older,,,Less,,,South,67,Brian Moss,Corporate,Alabama,0.04,,,,,,1,2015-07-06,55618,Medium,48,0.57,Technology,Small Pack,Accessory13,Telephones and Communication,479.952,South,7769,,"$1,494",2015-07-07,Regular Air,1.25,35.99,,,35751
2,Older,,,Less,,,South,67,Alex Avila,Home Office,Alabama,0.02,,,,,,1,2015-07-07,28582,Not Specified,45,0.4,Office Supplies,Wrap Bag,"TOPS Money Receipt Book, Consecutively Numbered in Red,",Paper,87.96,South,4006,,$377,2015-07-08,Regular Air,2.87,8.01,,,35004
2,Older,,,Less,,,East,67,Bill Shonely,Small Business,Connecticut,0.08,,,,,,1,2015-07-07,44549,Medium,5,0.38,Office Supplies,Small Box,Round Ring Binders,Binders and Binder Accessories,-4.9565,East,6294,,$11,2015-07-08,Regular Air,1.49,2.08,,,06037
2,Older,,,Less,,,West,67,Todd Boyes,Small Business,Colorado,0.04,,,,,,1,2015-07-07,9761,Not Specified,2,0.36,Technology,Jumbo Drum,Lexmark Z54se Color Inkjet Printer,Office Machines,-254.74,West,1334,,$203,2015-07-08,Delivery Truck,14,90.97,,,80746
2,Older,,,Less,,,South,67,Alex Avila,Home Office,Alabama,0.06,,,,,,1,2015-07-07,28582,Not Specified,40,0.51,Technology,Small Pack,Verbatim DVD-R 4.7GB authoring disc,Computer Peripherals,423.87,South,4005,,"$1,500",2015-07-08,Express Air,1.99,39.24,,,35004
2,Older,,,Less,,,West,67,Todd Boyes,Small Business,Colorado,0.08,,,,,,1,2015-07-07,9761,Not Specified,23,0.36,Office Supplies,Small Box,Universal Premium White Copier/Laser Paper (20Lb. and 87 Bright),Paper,-92.23,West,1335,,$134,2015-07-09,Regular Air,7.15,5.98,,,80746
2,Older,,,Less,,,South,67,Tom Stivers,Corporate,Virginia,0,,,,,,1,2015-07-08,41441,Medium,41,0.36,Office Supplies,Small Box,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue",Binders and Binder Accessories,-108.2035,South,5843,,$221,2015-07-09,Regular Air,5.68,4.91,,,23970
2,Older,,,Less,,,South,67,Denise Leinenbach,Home Office,Maryland,0.01,,,,,,1,2015-07-08,6373,Not Specified,1,0.56,Office Supplies,Small Box,Tripp Lite Isotel 6 Outlet Surge Protector with Fax/Modem Protection,Appliances,-36.84,South,887,,$63,2015-07-09,Regular Air,4.5,60.97,,,21022
2,Older,,,Less,,,Central,67,Thais Sissman,Small Business,Wisconsin,0.09,,,,,,1,2015-07-08,2688,High,7,0.78,Technology,Small Box,Microsoft Internet Keyboard,Computer Peripherals,-98.46,Central,390,,$145,2015-07-09,Regular Air,6.5,20.97,,,53235
2,Older,,,Less,,,Central,67,Thais Sissman,Small Business,Wisconsin,0.1,,,,,,1,2015-07-08,2688,High,31,0.39,Technology,Small Pack,Accessory8,Telephones and Communication,844.902,Central,389,,"$2,080",2015-07-09,Regular Air,1.25,85.99,,,53235
2,Older,,,Less,,,Central,67,Thais Sissman,Small Business,Wisconsin,0.01,,,,,,1,2015-07-08,2688,High,11,0.55,Technology,Small Box,T39m,Telephones and Communication,61.236,Central,391,,"$1,559",2015-07-10,Regular Air,3.9,155.99,,,53235
2,Older,,,Less,,,West,67,Ross DeVincentis,Corporate,Idaho,0.06,,,,,,1,2015-07-09,44647,Low,47,0.6,Furniture,Jumbo Drum,Global Troy™ Executive Leather Low-Back Tilter,Chairs & Chairmats,6888.36,West,6311,,"$23,240",2015-07-09,Delivery Truck,26,500.98,,,83213
2,Older,,,Less,,,Central,67,Cynthia Delaney,Corporate,Illinois,0.07,,,,,,1,2015-07-09,26053,Low,48,0.37,Office Supplies,Small Box,Computer Printout Paper with Letter-Trim Perforations,Paper,70.46,Central,3645,,$879,2015-07-09,Express Air,9.03,18.97,,,60001
2,Older,,,Less,,,East,67,Maria Bertelson,Corporate,New Jersey,0.02,,,,,,1,2015-07-09,46243,Low,31,0.37,Office Supplies,Small Box,Computer Printout Paper with Letter-Trim Perforations,Paper,78.89,East,6494,,$614,2015-07-11,Express Air,9.03,18.97,,,07001
2,Older,,,Less,,,West,67,Ross DeVincentis,Corporate,Idaho,0.05,,,,,,1,2015-07-09,44647,Low,24,0.57,Office Supplies,Small Box,Recycled Eldon Regeneration Jumbo File,Storage & Organization,-36.76,West,6312,,$303,2015-07-13,Regular Air,6.13,12.28,,,83213
2,Older,,,Less,,,East,67,Maria Bertelson,Corporate,New Jersey,0.03,,,,,,1,2015-07-09,46243,Low,1,0.56,Office Supplies,Wrap Bag,Newell 335,Pens & Art Supplies,-1.56,East,6495,,$4,2015-07-14,Regular Air,0.7,2.88,,,07001
2,Older,,,Less,,,East,67,Maria Bertelson,Corporate,New Jersey,0.05,,,,,,1,2015-07-09,46243,Low,31,0.38,Office Supplies,Wrap Bag,"Quartet Omega® Colored Chalk, 12/Pack",Pens & Art Supplies,61.51,East,6496,,$173,2015-07-16,Regular Air,1,5.84,,,07001
2,Older,,,Less,,,East,67,Maria Bertelson,Home Office,New Jersey,0.1,,,,,,1,2015-07-10,54177,Critical,12,0.36,Office Supplies,Small Box,"Wilson Jones Elliptical Ring 3 1/2"" Capacity Binders, 800 sheets",Binders and Binder Accessories,148.1975,East,7573,,$481,2015-07-10,Regular Air,2.99,42.8,,,07001
2,Older,,,Less,,,East,67,Bobby Odegard,Consumer,New York,0.03,,,,,,1,2015-07-10,26759,Not Specified,30,0.35,Office Supplies,Small Box,XtraLife® ClearVue™ Slant-D® Ring Binders by Cardinal,Binders and Binder Accessories,10.0385,East,3748,,$251,2015-07-12,Regular Air,4.71,7.84,,,10501
2,Older,,,Less,,,East,67,Maria Bertelson,Home Office,New Jersey,0.1,,,,,,1,2015-07-10,54177,Critical,25,0.37,Office Supplies,Small Box,Xerox 210,Paper,-98.15,East,7574,,$159,2015-07-12,Regular Air,7.37,6.48,,,07001
2,Older,,,Less,,,Central,67,Nora Paige,Small Business,Texas,0.05,,,,,,1,2015-07-11,28129,Medium,5,0.38,Office Supplies,Small Box,Xerox 191,Paper,0.190000000,Central,3944,,$107,2015-07-12,Regular Air,5.86,19.98,,,88595
2,Older,,,Less,,,Central,67,Darren Budd,Consumer,Texas,0.04,,,,,,1,2015-07-11,48003,Medium,12,0.36,Office Supplies,Small Box,Xerox 1993,Paper,-69.05,Central,6743,,$88,2015-07-13,Regular Air,9.68,6.48,,,73301
2,Older,,,Less,,,Central,67,Darren Budd,Consumer,Texas,0.05,,,,,,1,2015-07-11,48003,Medium,30,0.75,Technology,Small Pack,"Imation 3.5"" DS/HD IBM Formatted Diskettes, 10/Pack",Computer Peripherals,-106.54,Central,6742,,$183,2015-07-13,Regular Air,4.38,5.98,,,73301
2,Older,,,Less,,,Central,67,Steven Cartwright,Home Office,Nebraska,0.01,,,,,,1,2015-07-11,32966,Low,43,0.42,Office Supplies,Wrap Bag,Sanford Pocket Accent® Highlighters,Pens & Art Supplies,-13.4,Central,4632,,$74,2015-07-15,Regular Air,1.29,1.6,,,68770
2,Older,,,Less,,,Central,67,Steven Cartwright,Home Office,Nebraska,0.08,,,,,,1,2015-07-11,32966,Low,4,0.56,Technology,Jumbo Drum,Epson LQ-570e Dot Matrix Printer,Office Machines,-767.89,Central,4633,,"$1,035",2015-07-18,Delivery Truck,28.06,270.97,,,68770
3,Older,,,Less,,,South,67,Robert Marley,Corporate,Maryland,0.08,,,,,,1,2015-07-12,36418,Not Specified,33,0.36,Office Supplies,Small Box,Avery Hole Reinforcements,Binders and Binder Accessories,-124.844,South,5111,,$208,2015-07-13,Express Air,6.97,6.23,,,21022
3,Older,,,Less,,,West,67,Kean Thornton,Corporate,Colorado,0,,,,,,1,2015-07-12,4804,High,13,0.45,Technology,Small Pack,"Imation Neon 80 Minute CD-R Spindle, 50/Pack",Computer Peripherals,103.26,West,691,,$464,2015-07-13,Regular Air,1.99,33.98,,,81655
3,Older,,,Less,,,South,67,Janet Martin,Corporate,Maryland,0.01,,,,,,1,2015-07-12,45984,Medium,27,0.58,Office Supplies,Wrap Bag,Newell 343,Pens & Art Supplies,2.49,South,6456,,$80,2015-07-14,Regular Air,0.96,2.94,,,21794
